,predictGap,pos,timeFrag,traffic1_1,traffic1_2,traffic1_3,traffic1_4,traffic2_1,traffic2_2,traffic2_3,traffic2_4,traffic3_1,traffic3_2,traffic3_3,traffic3_4,w1_weatherLevel,w1_temperature,w1_pm2.5,w2_weatherLevel,w2_temperature,w2_pm2.5,w3_weatherLevel,w3_temperature,w3_pm2.5,requestNum1,requestNum2,requestNum3,responseNum1,responseNum2,responseNum3,gap1,gap2,gap3,meanPrice1,meanPrice2,meanPrice3,totalPrice1,totalPrice2,totalPrice3,facility19#3,facility20,facility19,facility20#8,facility11#8,facility13#4,facility24#1,facility11#4,date2week,isHoliday,time_fragment,isRushHour,transOrders1,transOrders2,transOrders3,isWeek,isWeatherDecrease,sameZoneRate,before3DestOrders
5716,0,42,2016-01-10-58,1324,317,83,62,1289,292,83,66,1404,296,79,63,4,7.0,155,4,7.0,155,4,7.0,155,53,56,57,53,53,54,0,3,3,16.7622641509,16.7125,19.7,888.4,935.9,1122.9,15272,34362,54863,47808,23655,6889,13695,19588,7,1,55,1,41,40,43,2,0,0.701195219124,100
5717,1,42,2016-01-10-70,1355,334,94,61,1265,369,137,83,1326,404,113,58,2,7.0,173,2,7.0,173,2,7.0,173,66,61,76,66,57,76,0,4,0,15.646969697,16.7737704918,19.6986842105,1032.7,1023.2,1497.1,15272,34362,54863,47808,23655,6889,13695,19588,7,1,67,0,44,37,57,2,0,0.696193265007,133
5718,3,42,2016-01-10-82,1324,430,145,93,1274,412,138,88,1308,408,120,96,8,7.0,192,8,7.0,192,8,7.0,192,88,87,74,83,86,72,5,1,2,16.8215909091,16.8264367816,14.1445945946,1480.3,1463.9,1046.7,15272,34362,54863,47808,23655,6889,13695,19588,7,1,79,0,62,54,52,2,0,0.696470588235,164
5719,3,42,2016-01-10-94,1194,441,159,91,1245,382,147,98,1234,371,139,88,8,7.0,183,8,7.0,183,8,7.0,183,105,112,69,100,107,69,5,5,0,16.219047619,20.1125,15.3811594203,1703.0,2252.6,1061.3,15272,34362,54863,47808,23655,6889,13695,19588,7,1,91,0,71,79,50,2,0,0.668862275449,198
5720,4,42,2016-01-10-106,1202,523,209,118,1225,499,202,123,1214,515,193,113,4,7.0,180,4,7.0,180,4,7.0,180,133,124,126,126,121,126,7,3,0,15.9526315789,16.1596774194,14.6412698413,2121.7,2003.8,1844.8,15272,34362,54863,47808,23655,6889,13695,19588,7,1,103,1,84,83,87,2,0,0.668110918544,220
5721,4,42,2016-01-10-118,1268,472,148,138,1304,459,153,107,1316,401,157,144,4,7.0,156,4,7.0,156,4,7.0,156,85,79,85,82,78,83,3,1,2,13.8023529412,17.353164557,16.2094117647,1173.2,1370.9,1377.8,15272,34362,54863,47808,23655,6889,13695,19588,7,1,115,0,59,46,55,2,0,0.690404345202,162
5722,6,42,2016-01-10-130,1295,379,99,70,1343,377,102,80,1333,381,96,67,4,7.0,177,4,8.0,143,4,7.0,177,77,89,81,73,89,79,4,0,2,16.2779220779,15.8741573034,15.1703703704,1253.4,1412.8,1228.8,15272,34362,54863,47808,23655,6889,13695,19588,7,1,127,1,56,54,62,2,0,0.657738095238,189
5723,2,42,2016-01-10-142,1249,237,71,55,1277,307,63,41,1279,280,96,59,4,9.0,129,4,7.0,177,4,8.0,129,53,41,37,50,38,36,3,3,1,16.8679245283,17.9268292683,17.6756756757,894.0,735.0,654.0,15272,34362,54863,47808,23655,6889,13695,19588,7,1,139,0,41,29,24,2,0,0.674573055028,72
5724,0,43,2016-01-10-46,104,7,2,0,105,12,1,1,79,3,0,1,8,6.0,153,8,6.0,153,8,6.0,153,2,0,0,2,0,0,0,0,0,17.0,0.0,0.0,34.0,0.0,0.0,2075,83,8051,249,2324,913,249,166,7,1,43,1,1,0,0,2,0,1.0,5
5725,1,43,2016-01-10-58,227,8,6,6,201,11,5,5,174,19,2,3,4,7.0,155,4,7.0,155,4,7.0,155,2,1,1,0,1,1,1,0,0,31.0,12.0,6.0,62.0,12.0,6.0,2075,83,8051,249,2324,913,249,166,7,1,55,1,2,1,1,2,0,0.666666666667,5
5726,1,43,2016-01-10-70,158,9,0,2,161,7,4,5,152,7,9,1,2,7.0,173,2,7.0,173,2,7.0,173,3,2,2,2,2,2,1,0,0,14.6666666667,16.5,25.5,44.0,33.0,51.0,2075,83,8051,249,2324,913,249,166,7,1,67,0,3,2,2,2,0,0.847826086957,7
5727,2,43,2016-01-10-82,199,7,4,4,178,11,0,1,140,14,0,0,8,7.0,192,8,7.0,192,8,7.0,192,2,2,4,2,2,3,0,0,1,25.5,11.0,24.0,51.0,22.0,96.0,2075,83,8051,249,2324,913,249,166,7,1,79,0,1,2,4,2,0,0.95652173913,10
5728,0,43,2016-01-10-94,183,1,2,2,149,11,0,2,191,26,3,0,8,7.0,183,8,7.0,183,8,7.0,183,2,2,4,0,0,2,0,0,0,59.0,14.0,58.75,118.0,28.0,235.0,2075,83,8051,249,2324,913,249,166,7,1,91,0,2,2,4,2,0,0.953051643192,6
5729,0,43,2016-01-10-106,199,18,3,2,160,8,16,13,169,11,4,9,4,7.0,180,4,7.0,180,4,7.0,180,6,3,9,6,3,5,0,0,4,18.6666666667,11.3333333333,16.4444444444,112.0,34.0,148.0,2075,83,8051,249,2324,913,249,166,7,1,103,1,6,2,7,2,0,0.951388888889,9
5730,1,43,2016-01-10-118,185,7,2,1,196,16,3,3,174,4,1,0,4,7.0,156,4,7.0,156,4,7.0,156,3,0,1,1,0,1,2,0,0,17.3333333333,0.0,17.0,52.0,0.0,17.0,2075,83,8051,249,2324,913,249,166,7,1,115,0,3,0,1,2,0,0.921052631579,3
5731,0,43,2016-01-10-130,196,5,4,3,168,8,2,5,198,3,2,0,4,7.0,177,4,8.0,143,4,7.0,177,1,2,1,1,2,1,0,0,0,10.0,19.0,28.0,10.0,38.0,28.0,2075,83,8051,249,2324,913,249,166,7,1,127,1,0,2,1,2,0,0.975609756098,5
5732,0,43,2016-01-10-142,146,4,1,2,140,8,2,0,149,1,2,7,4,9.0,129,4,7.0,177,4,8.0,129,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2075,83,8051,249,2324,913,249,166,7,1,139,0,0,0,0,2,0,0.5,0
5733,0,44,2016-01-10-46,34,9,1,0,20,2,0,0,55,3,2,0,8,6.0,153,8,6.0,153,8,6.0,153,4,3,1,3,1,0,0,0,0,22.0,16.0,15.0,88.0,48.0,15.0,830,249,8964,913,581,747,996,0,7,1,43,1,4,3,1,2,0,0.45,5
5734,3,44,2016-01-10-58,98,9,6,4,49,5,8,4,93,8,0,2,4,7.0,155,4,7.0,155,4,7.0,155,1,1,1,0,1,1,1,0,0,4.0,16.0,26.0,4.0,16.0,26.0,830,249,8964,913,581,747,996,0,7,1,55,1,0,1,1,2,0,0.756756756757,2
5735,0,44,2016-01-10-70,81,18,2,0,105,8,1,1,50,2,0,0,2,7.0,173,2,7.0,173,2,7.0,173,4,2,6,2,0,3,2,1,3,12.25,98.5,21.3333333333,49.0,197.0,128.0,830,249,8964,913,581,747,996,0,7,1,67,0,4,2,6,2,0,0.838709677419,1
5736,1,44,2016-01-10-82,130,10,2,0,69,22,5,2,133,14,15,2,8,7.0,192,8,7.0,192,8,7.0,192,2,2,1,2,0,0,0,1,1,5.0,24.0,22.0,10.0,48.0,22.0,830,249,8964,913,581,747,996,0,7,1,79,0,0,2,1,2,0,0.92,3
5737,0,44,2016-01-10-94,75,15,1,0,94,9,3,0,110,6,0,0,8,7.0,183,8,7.0,183,8,7.0,183,2,1,1,2,1,0,0,0,0,21.5,19.0,28.0,43.0,19.0,28.0,830,249,8964,913,581,747,996,0,7,1,91,0,2,1,1,2,0,0.8125,2
5738,0,44,2016-01-10-106,130,25,2,2,100,0,6,4,102,20,6,5,4,7.0,180,4,7.0,180,4,7.0,180,4,0,0,1,0,0,3,0,0,21.25,0.0,0.0,85.0,0.0,0.0,830,249,8964,913,581,747,996,0,7,1,103,1,4,0,0,2,0,0.80487804878,4
5739,0,44,2016-01-10-118,116,11,0,5,112,12,2,1,99,15,2,3,4,7.0,156,4,7.0,156,4,7.0,156,0,4,0,0,3,0,0,0,0,0.0,17.25,0.0,0.0,69.0,0.0,830,249,8964,913,581,747,996,0,7,1,115,0,0,3,0,2,0,0.947368421053,4
5740,0,44,2016-01-10-130,72,12,0,0,103,13,3,4,101,8,1,1,4,7.0,177,4,8.0,143,4,7.0,177,0,0,1,0,0,0,0,0,0,0.0,0.0,30.0,0.0,0.0,30.0,830,249,8964,913,581,747,996,0,7,1,127,1,0,0,1,2,0,0.882352941176,2
5741,0,44,2016-01-10-142,61,3,6,8,71,8,0,2,88,5,2,0,4,9.0,129,4,7.0,177,4,8.0,129,0,0,1,0,0,0,0,0,0,0.0,0.0,38.0,0.0,0.0,38.0,830,249,8964,913,581,747,996,0,7,1,139,0,0,0,1,2,0,1.0,2
5742,1,45,2016-01-10-46,107,5,0,0,68,0,1,0,105,9,0,0,8,6.0,153,8,6.0,153,8,6.0,153,1,2,1,1,2,1,0,0,0,9.2,12.0,64.0,9.2,24.0,64.0,1494,83,6308,83,0,4067,332,0,7,1,43,1,1,2,1,2,0,0.861111111111,4
5743,0,45,2016-01-10-58,165,4,4,1,147,7,2,1,156,8,6,5,4,7.0,155,4,7.0,155,4,7.0,155,6,4,5,5,3,5,1,1,0,27.35,23.7,30.3,164.1,94.8,151.5,1494,83,6308,83,0,4067,332,0,7,1,55,1,6,4,5,2,0,0.848484848485,12
5744,1,45,2016-01-10-70,154,5,6,0,166,5,1,0,162,4,2,3,2,7.0,173,2,7.0,173,2,7.0,173,8,2,4,6,2,3,2,0,1,23.8375,12.05,26.25,190.7,24.1,105.0,1494,83,6308,83,0,4067,332,0,7,1,67,0,8,2,4,2,0,0.858333333333,9
5745,2,45,2016-01-10-82,132,7,1,4,136,6,0,0,137,9,2,0,8,7.0,192,8,7.0,192,8,7.0,192,6,5,5,6,4,2,0,1,3,15.5,15.08,12.0,93.0,75.4,60.0,1494,83,6308,83,0,4067,332,0,7,1,79,0,6,5,5,2,0,0.878260869565,7
5746,0,45,2016-01-10-94,157,13,4,2,154,13,1,0,152,7,4,1,8,7.0,183,8,7.0,183,8,7.0,183,2,3,8,2,3,6,0,0,2,16.25,10.1333333333,24.0375,32.5,30.4,192.3,1494,83,6308,83,0,4067,332,0,7,1,91,0,2,3,5,2,0,0.805825242718,19
5747,0,45,2016-01-10-106,152,12,1,2,176,14,4,1,151,8,3,5,4,7.0,180,4,7.0,180,4,7.0,180,5,14,5,5,12,5,0,2,0,13.68,20.7,15.4,68.4,289.8,77.0,1494,83,6308,83,0,4067,332,0,7,1,103,1,5,13,5,2,0,0.806603773585,18
5748,0,45,2016-01-10-118,138,6,1,1,137,12,6,2,151,14,4,1,4,7.0,156,4,7.0,156,4,7.0,156,5,3,2,5,3,2,0,0,0,21.82,12.8,18.35,109.1,38.4,36.7,1494,83,6308,83,0,4067,332,0,7,1,115,0,5,3,2,2,0,0.783783783784,13
5749,0,45,2016-01-10-130,144,8,0,0,123,6,2,2,123,5,3,0,4,7.0,177,4,8.0,143,4,7.0,177,5,1,5,4,1,5,1,0,0,14.44,12.0,10.6,72.2,12.0,53.0,1494,83,6308,83,0,4067,332,0,7,1,127,1,5,1,5,2,0,0.761904761905,8
5750,0,45,2016-01-10-142,112,11,0,0,111,6,3,2,106,6,6,4,4,9.0,129,4,7.0,177,4,8.0,129,0,3,0,0,3,0,0,0,0,0.0,20.0,0.0,0.0,60.0,0.0,1494,83,6308,83,0,4067,332,0,7,1,139,0,0,3,0,2,0,0.761904761905,5
5751,21,46,2016-01-10-46,1132,220,43,34,1058,142,67,45,998,135,53,29,8,6.0,153,8,6.0,153,8,6.0,153,85,47,43,56,39,38,29,8,5,22.2317647059,22.0872340426,23.9348837209,1889.7,1038.1,1029.2,16517,17596,52290,39010,31374,11039,38678,32785,7,1,43,1,65,41,40,2,0,0.863530778165,61
5752,3,46,2016-01-10-58,1310,264,76,68,1321,215,86,58,1296,244,89,66,4,7.0,155,4,7.0,155,4,7.0,155,120,102,96,109,96,92,11,6,4,17.8891666667,17.318627451,21.8239583333,2146.7,1766.5,2095.1,16517,17596,52290,39010,31374,11039,38678,32785,7,1,55,1,99,78,70,2,0,0.856422505308,170
5753,190,46,2016-01-10-70,1200,273,92,58,1289,278,80,54,1262,245,85,75,2,7.0,173,2,7.0,173,2,7.0,173,231,201,164,91,117,93,140,84,71,19.9831168831,19.5925373134,22.3347560976,4616.1,3938.1,3662.9,16517,17596,52290,39010,31374,11039,38678,32785,7,1,67,0,179,142,137,2,0,0.86631286328,224
5754,24,46,2016-01-10-82,1296,337,120,79,1213,286,108,79,1363,302,90,73,8,7.0,192,8,7.0,192,8,7.0,192,147,182,162,132,157,146,15,25,16,20.2299319728,17.0543956044,20.3981481481,2973.8,3103.9,3304.5,16517,17596,52290,39010,31374,11039,38678,32785,7,1,79,0,112,135,129,2,0,0.843909928352,301
5755,6,46,2016-01-10-94,1277,336,112,85,1280,362,135,89,1248,325,132,48,8,7.0,183,8,7.0,183,8,7.0,183,115,141,124,112,136,122,3,5,2,18.3504347826,19.3631205674,15.5153225806,2110.3,2730.2,1923.9,16517,17596,52290,39010,31374,11039,38678,32785,7,1,91,0,77,110,85,2,0,0.861775435752,341
5756,6,46,2016-01-10-106,1240,505,117,86,1247,460,164,91,1267,404,148,87,4,7.0,180,4,7.0,180,4,7.0,180,146,161,134,143,160,131,3,1,3,16.4171232877,15.8291925466,17.4694029851,2396.9,2548.5,2340.9,16517,17596,52290,39010,31374,11039,38678,32785,7,1,103,1,96,101,85,2,0,0.867952522255,440
5757,4,46,2016-01-10-118,1351,381,138,104,1295,414,116,121,1400,388,134,117,4,7.0,156,4,7.0,156,4,7.0,156,106,119,112,100,118,109,6,1,3,14.6216981132,14.674789916,13.5553571429,1549.9,1746.3,1518.2,16517,17596,52290,39010,31374,11039,38678,32785,7,1,115,0,68,69,66,2,0,0.849119466921,403
5758,1,46,2016-01-10-130,1372,346,106,66,1316,359,117,81,1354,348,116,95,4,7.0,177,4,8.0,143,4,7.0,177,61,113,115,60,108,112,1,5,3,15.6278688525,16.2522123894,14.2713043478,953.3,1836.5,1641.2,16517,17596,52290,39010,31374,11039,38678,32785,7,1,127,1,37,62,68,2,0,0.876453488372,393
5759,3,46,2016-01-10-142,1296,235,75,67,1273,271,111,73,1317,254,87,79,4,9.0,129,4,7.0,177,4,8.0,129,44,42,33,41,39,33,3,3,0,17.3863636364,26.1666666667,16.3636363636,765.0,1099.0,540.0,16517,17596,52290,39010,31374,11039,38678,32785,7,1,139,0,33,27,16,2,0,0.862637362637,138
5760,1,47,2016-01-10-46,324,61,18,6,286,39,8,5,290,56,9,6,8,6.0,153,8,6.0,153,8,6.0,153,6,3,4,6,3,4,0,0,0,23.8333333333,23.6666666667,31.5,143.0,71.0,126.0,1826,1743,10458,5395,6142,1660,1660,3486,7,1,43,1,6,3,4,2,0,0.716312056738,4
5761,1,47,2016-01-10-58,414,124,19,13,418,74,18,5,389,84,12,18,4,7.0,155,4,7.0,155,4,7.0,155,15,6,8,12,6,8,3,0,0,35.72,28.15,28.0375,535.8,168.9,224.3,1826,1743,10458,5395,6142,1660,1660,3486,7,1,55,1,15,5,7,2,0,0.723981900452,13
5762,4,47,2016-01-10-70,403,105,14,8,413,95,23,8,406,96,17,32,2,7.0,173,2,7.0,173,2,7.0,173,10,9,8,8,8,6,2,1,2,25.33,33.3666666667,34.3375,253.3,300.3,274.7,1826,1743,10458,5395,6142,1660,1660,3486,7,1,67,0,10,9,8,2,0,0.747211895911,9
5763,10,47,2016-01-10-82,405,93,7,15,437,93,30,10,421,73,23,10,8,7.0,192,8,7.0,192,8,7.0,192,12,17,11,12,13,9,0,4,2,26.1583333333,24.9588235294,25.0363636364,313.9,424.3,275.4,1826,1743,10458,5395,6142,1660,1660,3486,7,1,79,0,12,16,9,2,0,0.736677115987,18
5764,1,47,2016-01-10-94,438,59,9,10,396,75,19,9,417,111,25,14,8,7.0,183,8,7.0,183,8,7.0,183,12,3,7,10,3,6,2,0,1,35.4583333333,34.4333333333,27.7142857143,425.5,103.3,194.0,1826,1743,10458,5395,6142,1660,1660,3486,7,1,91,0,10,3,7,2,0,0.674641148325,30
5765,1,47,2016-01-10-106,447,160,25,9,458,121,26,16,437,121,15,8,4,7.0,180,4,7.0,180,4,7.0,180,8,13,9,7,12,8,1,1,1,20.775,26.7923076923,32.6777777778,166.2,348.3,294.1,1826,1743,10458,5395,6142,1660,1660,3486,7,1,103,1,7,12,9,2,0,0.690763052209,36
5766,3,47,2016-01-10-118,384,98,12,17,440,83,18,7,434,110,14,11,4,7.0,156,4,7.0,156,4,7.0,156,7,7,3,7,7,3,0,0,0,22.0285714286,16.9285714286,27.0333333333,154.2,118.5,81.1,1826,1743,10458,5395,6142,1660,1660,3486,7,1,115,0,7,7,3,2,0,0.696132596685,18
5767,1,47,2016-01-10-130,395,100,21,9,432,84,14,9,417,90,27,11,4,7.0,177,4,8.0,143,4,7.0,177,3,3,8,3,3,8,0,0,0,26.3333333333,13.6666666667,32.5625,79.0,41.0,260.5,1826,1743,10458,5395,6142,1660,1660,3486,7,1,127,1,3,2,7,2,0,0.742857142857,10
5768,0,47,2016-01-10-142,374,54,11,3,371,93,15,10,325,66,26,12,4,9.0,129,4,7.0,177,4,8.0,129,3,3,1,2,2,1,1,1,0,37.6666666667,10.3333333333,33.0,113.0,31.0,33.0,1826,1743,10458,5395,6142,1660,1660,3486,7,1,139,0,3,1,1,2,0,0.733333333333,11
5769,4,48,2016-01-10-46,1998,262,49,53,2046,264,80,44,1982,269,57,40,8,6.0,153,8,6.0,153,8,6.0,153,70,74,54,68,71,50,2,3,4,14.6357142857,18.1,15.6111111111,1024.5,1339.4,843.0,43658,154297,96944,126077,41417,70716,290832,52290,7,1,43,1,56,60,32,2,0,0.771025168815,181
5770,0,48,2016-01-10-58,2279,559,89,111,2206,469,101,101,2400,506,127,91,4,7.0,155,4,7.0,155,4,7.0,155,164,129,126,157,128,125,7,1,1,18.8018292683,14.7147286822,14.5722222222,3083.5,1898.2,1836.1,43658,154297,96944,126077,41417,70716,290832,52290,7,1,55,1,125,92,84,2,0,0.841443764099,429
5771,4,48,2016-01-10-70,2315,594,180,114,2273,642,158,104,2212,591,154,125,2,7.0,173,2,7.0,173,2,7.0,173,176,167,157,173,160,155,3,7,2,15.2960227273,15.6275449102,17.3554140127,2692.1,2609.8,2724.8,43658,154297,96944,126077,41417,70716,290832,52290,7,1,67,0,126,128,124,2,0,0.843363782912,445
5772,9,48,2016-01-10-82,2289,657,182,149,2317,672,204,130,2216,664,183,90,8,7.0,192,8,7.0,192,8,7.0,192,246,214,245,239,212,240,7,2,5,17.2764227642,16.9542056075,16.7469387755,4250.0,3628.2,4103.0,43658,154297,96944,126077,41417,70716,290832,52290,7,1,79,0,188,164,197,2,0,0.840900118437,535
5773,107,48,2016-01-10-94,2103,678,237,148,2161,686,227,135,2189,712,258,139,8,7.0,183,8,7.0,183,8,7.0,183,417,404,327,299,268,226,118,136,101,20.3494004796,19.2824257426,18.1636085627,8485.7,7790.1,5939.5,43658,154297,96944,126077,41417,70716,290832,52290,7,1,91,0,341,318,240,2,0,0.807904267045,522
5774,106,48,2016-01-10-106,1982,828,314,157,2010,828,272,160,2072,786,289,173,4,7.0,180,4,7.0,180,4,7.0,180,464,506,512,325,349,343,139,157,169,18.0471982759,19.6424901186,17.7041015625,8373.9,9939.1,9064.5,43658,154297,96944,126077,41417,70716,290832,52290,7,1,103,1,340,367,369,2,0,0.819092370471,652
5775,5,48,2016-01-10-118,2252,682,196,140,2276,603,167,125,2263,615,187,131,4,7.0,156,4,7.0,156,4,7.0,156,214,222,212,202,213,207,12,9,5,16.0471962617,14.4743243243,15.0683962264,3434.1,3213.3,3194.5,43658,154297,96944,126077,41417,70716,290832,52290,7,1,115,0,151,154,136,2,0,0.834824667473,473
5776,20,48,2016-01-10-130,2346,512,154,106,2351,483,128,56,2418,479,124,82,4,7.0,177,4,8.0,143,4,7.0,177,155,228,230,147,190,212,8,38,18,17.7070967742,17.1469298246,15.7617391304,2744.6,3909.5,3625.2,43658,154297,96944,126077,41417,70716,290832,52290,7,1,127,1,116,172,177,2,0,0.815235391531,367
5777,6,48,2016-01-10-142,2224,364,108,76,2338,334,77,64,2347,383,113,64,4,9.0,129,4,7.0,177,4,8.0,129,69,80,64,61,73,62,8,7,2,22.5507246377,24.2875,26.125,1556.0,1943.0,1672.0,43658,154297,96944,126077,41417,70716,290832,52290,7,1,139,0,57,64,51,2,0,0.789748457523,160
5778,0,49,2016-01-10-46,65,14,2,0,146,9,18,0,132,2,2,0,8,6.0,153,8,6.0,153,8,6.0,153,3,4,6,3,0,2,0,1,4,29.6666666667,14.25,23.1666666667,89.0,57.0,139.0,1162,830,7553,2573,1826,166,249,913,7,1,43,1,3,4,6,2,0,0.843137254902,5
5779,1,49,2016-01-10-58,98,18,5,5,123,27,4,3,162,23,8,6,4,7.0,155,4,7.0,155,4,7.0,155,3,1,4,2,0,0,1,1,1,32.2333333333,31.4,22.75,96.7,31.4,91.0,1162,830,7553,2573,1826,166,249,913,7,1,55,1,3,1,4,2,0,0.897058823529,3
5780,1,49,2016-01-10-70,207,23,9,4,209,19,1,4,207,12,2,9,2,7.0,173,2,7.0,173,2,7.0,173,3,3,6,3,3,4,0,0,2,18.4666666667,25.0,26.5,55.4,75.0,159.0,1162,830,7553,2573,1826,166,249,913,7,1,67,0,3,2,5,2,0,0.915789473684,7
5781,0,49,2016-01-10-82,207,41,11,11,216,36,4,17,241,40,7,10,8,7.0,192,8,7.0,192,8,7.0,192,10,1,7,5,1,7,5,0,0,42.83,22.0,18.7142857143,428.3,22.0,131.0,1162,830,7553,2573,1826,166,249,913,7,1,79,0,7,1,7,2,0,0.829545454545,10
5782,1,49,2016-01-10-94,245,48,7,2,248,27,3,12,214,29,9,1,8,7.0,183,8,7.0,183,8,7.0,183,2,1,1,1,1,1,1,0,0,35.0,9.0,27.0,70.0,9.0,27.0,1162,830,7553,2573,1826,166,249,913,7,1,91,0,1,1,1,2,0,0.862745098039,16
5783,0,49,2016-01-10-106,254,46,7,3,280,47,10,7,286,58,10,3,4,7.0,180,4,7.0,180,4,7.0,180,4,3,2,3,3,2,1,0,0,25.325,14.7333333333,20.5,101.3,44.2,41.0,1162,830,7553,2573,1826,166,249,913,7,1,103,1,4,3,2,2,0,0.870967741935,6
5784,1,49,2016-01-10-118,257,43,8,0,235,37,5,5,238,30,3,4,4,7.0,156,4,7.0,156,4,7.0,156,3,5,3,3,5,3,0,0,0,27.3333333333,29.34,38.0,82.0,146.7,114.0,1162,830,7553,2573,1826,166,249,913,7,1,115,0,2,4,3,2,0,0.974683544304,7
5785,0,49,2016-01-10-130,194,25,3,5,187,14,1,0,190,34,13,6,4,7.0,177,4,8.0,143,4,7.0,177,2,0,2,1,0,2,1,0,0,21.0,0.0,52.5,42.0,0.0,105.0,1162,830,7553,2573,1826,166,249,913,7,1,127,1,2,0,2,2,0,0.875,4
5786,0,49,2016-01-10-142,127,9,2,5,199,20,12,9,213,28,6,4,4,9.0,129,4,7.0,177,4,8.0,129,0,6,2,0,1,2,0,0,0,0.0,23.0,55.0,0.0,138.0,110.0,1162,830,7553,2573,1826,166,249,913,7,1,139,0,0,6,2,2,0,0.71875,3
5787,2,50,2016-01-10-46,52,21,0,5,78,1,5,5,71,23,6,5,8,6.0,153,8,6.0,153,8,6.0,153,0,2,2,0,1,0,0,1,1,0.0,64.0,63.5,0.0,128.0,127.0,1992,913,10624,3901,2324,1743,1245,747,7,1,43,1,0,2,2,2,0,0.818181818182,3
5788,0,50,2016-01-10-58,175,22,5,7,156,17,13,6,154,13,7,2,4,7.0,155,4,7.0,155,4,7.0,155,4,1,1,4,1,1,0,0,0,35.5,57.0,48.0,142.0,57.0,48.0,1992,913,10624,3901,2324,1743,1245,747,7,1,55,1,4,1,1,2,0,0.53488372093,2
5789,0,50,2016-01-10-70,115,13,3,16,172,41,6,2,142,18,10,6,2,7.0,173,2,7.0,173,2,7.0,173,1,0,1,1,0,1,0,0,0,54.0,0.0,40.0,54.0,0.0,40.0,1992,913,10624,3901,2324,1743,1245,747,7,1,67,0,1,0,1,2,0,0.830985915493,6
5790,1,50,2016-01-10-82,94,21,8,2,172,32,4,2,103,27,4,6,8,7.0,192,8,7.0,192,8,7.0,192,1,1,2,0,1,2,1,0,0,8.0,28.0,23.0,8.0,28.0,46.0,1992,913,10624,3901,2324,1743,1245,747,7,1,79,0,1,1,2,2,0,0.854838709677,3
5791,1,50,2016-01-10-94,136,23,2,10,106,15,7,5,168,26,2,2,8,7.0,183,8,7.0,183,8,7.0,183,2,1,1,2,0,1,0,1,0,36.5,26.0,43.0,73.0,26.0,43.0,1992,913,10624,3901,2324,1743,1245,747,7,1,91,0,2,1,1,2,0,0.735294117647,4
5792,0,50,2016-01-10-106,136,40,10,4,163,34,8,9,150,19,5,9,4,7.0,180,4,7.0,180,4,7.0,180,2,0,2,2,0,1,0,0,1,19.5,0.0,25.5,39.0,0.0,51.0,1992,913,10624,3901,2324,1743,1245,747,7,1,103,1,2,0,2,2,0,0.732142857143,4
5793,0,50,2016-01-10-118,150,30,2,1,174,41,4,5,167,22,3,0,4,7.0,156,4,7.0,156,4,7.0,156,1,3,0,1,3,0,0,0,0,35.0,48.6666666667,0.0,35.0,146.0,0.0,1992,913,10624,3901,2324,1743,1245,747,7,1,115,0,1,3,0,2,0,0.827586206897,4
5794,0,50,2016-01-10-130,124,35,11,11,167,16,14,3,126,27,5,5,4,7.0,177,4,8.0,143,4,7.0,177,2,0,0,2,0,0,0,0,0,40.0,0.0,0.0,80.0,0.0,0.0,1992,913,10624,3901,2324,1743,1245,747,7,1,127,1,2,0,0,2,0,0.515151515152,2
5795,0,50,2016-01-10-142,113,13,10,0,92,9,9,9,90,19,6,7,4,9.0,129,4,7.0,177,4,8.0,129,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1992,913,10624,3901,2324,1743,1245,747,7,1,139,0,0,0,0,2,0,0.666666666667,5
5796,7,51,2016-01-10-46,3719,611,123,95,3479,521,104,113,3493,490,115,96,8,6.0,153,8,6.0,153,8,6.0,153,114,87,74,112,82,68,2,5,6,13.6394736842,16.1298850575,17.1459459459,1554.9,1403.3,1268.8,196793,197125,301622,373002,98355,162597,461563,132302,7,1,43,1,81,63,55,2,0,0.777890810444,398
5797,3,51,2016-01-10-58,3812,1215,250,191,3944,1148,240,198,3891,1142,237,158,4,7.0,155,4,7.0,155,4,7.0,155,250,215,243,248,213,233,2,2,10,15.3628,15.8023255814,15.1176954733,3840.7,3397.5,3673.6,196793,197125,301622,373002,98355,162597,461563,132302,7,1,55,1,163,152,155,2,0,0.839231726836,935
5798,11,51,2016-01-10-70,3635,1533,384,233,3524,1555,381,232,3597,1503,343,248,2,7.0,173,2,7.0,173,2,7.0,173,394,338,353,388,329,346,6,9,7,15.3469543147,15.2926035503,16.2858356941,6046.7,5168.9,5748.9,196793,197125,301622,373002,98355,162597,461563,132302,7,1,67,0,228,214,219,2,0,0.852813315116,1205
5799,14,51,2016-01-10-82,3548,1555,435,251,3571,1588,398,202,3652,1615,392,241,8,7.0,192,8,7.0,192,8,7.0,192,435,446,452,418,435,444,17,11,8,16.5236781609,16.0724215247,15.9884955752,7187.8,7168.3,7226.8,196793,197125,301622,373002,98355,162597,461563,132302,7,1,79,0,270,295,293,2,0,0.857511997047,1535
